timestamp,beta_theta_ratio,beta_alpha_theta_ratio
1749750497.3995626,8.369287127895598,2.275214259437173
1749750497.4034688,8.169658124614879,2.240336977281652
1749750497.407375,7.81279670537493,2.1525231727114464
1749750497.4112813,7.260364965648267,2.002900143620834
1749750497.4151876,6.790237005207089,1.8731625260456128
1749750497.4190938,6.566199458885354,1.8131378516405134
1749750497.436125,6.24712532906222,1.7311355773906865
1749750497.4400313,5.634743164036666,1.571602905219034
1749750497.4439375,4.969000168946091,1.398291806867798
1749750497.4478438,4.5637290559069035,1.2970310409816421
1749750497.45175,4.462185987673428,1.279509231450437
1749750497.4556563,4.435575822841126,1.279030564539093
1749750497.4595625,4.2105481368043725,1.2147348141230485
1749750497.4634688,3.6192163931498884,1.038761577641576
1749750497.467375,2.856800967384473,0.8119941390327068
1749750497.4712813,2.458632431630857,0.6905458488863401
1749750497.4751875,2.438707266478426,0.6774700819432852
1749750497.4790938,2.404659537872041,0.6633848115102357
1749750497.465125,2.2982216214426754,0.6336360631582817
1749750497.4690313,2.1868369501383316,0.6069613745271956
1749750497.4729376,2.0926042193422374,0.5886172300590296
1749750497.4768438,1.9695351627325697,0.5641953021894746
1749750497.48075,1.8833509393466497,0.5507189196247014
1749750497.4846563,1.8676088092197785,0.5572540861117181
1749750497.4885626,1.8247800955181788,0.5542303524585548
1749750497.4924688,1.7820772789278245,0.5492366843897588
1749750497.496375,1.7264801040966071,0.5386289880145916
1749750497.5002813,1.6525072882730154,0.5213770029685848
1749750497.5041876,1.6242033580550197,0.5184620397701561
1749750497.5080938,1.6212133621083415,0.5241739064217776
1749750497.527125,1.64409812152895,0.5389030962052597
1749750497.5310311,1.654373535457451,0.549573618420713
1749750497.5349374,1.6571217007477754,0.5566600519317388
1749750497.5388436,1.7168670692290164,0.5807109856806887
1749750497.54275,1.7558678185154712,0.594630295538119
1749750497.5466561,1.7707057980723266,0.5970835005059659
1749750497.5505624,1.8003815898873512,0.6023926524582722
1749750497.5544686,1.8054268045621322,0.5995528912155005
1749750497.558375,1.8013272113577712,0.5964759497568501
1749750497.5622811,1.807574142927061,0.60193398292202
1749750497.5661874,1.8576333964045435,0.6288564931770368
1749750497.5700936,1.8926111328875987,0.6584141600330453
1749750497.559125,1.8414778714615188,0.6639739496868079
1749750497.5630312,1.7861072561867424,0.6703067827329572
1749750497.5669374,1.7448542059106331,0.6808443094572786
1749750497.5708437,1.7014054040086275,0.6861943167076079
1749750497.57475,1.654233571999511,0.6835022848032547
1749750497.5786562,1.597752127951582,0.670226924019393
1749750497.5825624,1.5874631914612753,0.6714881827614101
1749750497.5864687,1.5634255665168435,0.6648254799389522
1749750497.590375,1.4859612109660632,0.6357333172904112
1749750497.5942812,1.449629748979527,0.6262927225379461
1749750497.5981874,1.457336247418803,0.6391635142672624
1749750497.6020937,1.477290146504883,0.6611943544861254
1749750497.601125,1.4948523569984167,0.685321077691175
1749750497.6050313,1.526341758302168,0.7172367255426533
1749750497.6089375,1.5918277579330369,0.7639744061065035
1749750497.6128438,1.6252549702187722,0.7908677354198822
1749750497.61675,1.6380762220519478,0.8014473999591615
1749750497.6206563,1.6313847963646724,0.797921577700189
1749750497.6245625,1.5852888517092656,0.7746547352950323
1749750497.6284688,1.571588062534137,0.7709114344494586
1749750497.632375,1.5542603622699895,0.7719980526489428
1749750497.6362813,1.5231841622285387,0.7739110138586525
1749750497.6401875,1.5260680252290832,0.8003798879258376
1749750497.6440938,1.5195154903590047,0.8272825595658988
1749750497.646125,1.4949300670714043,0.8453412239943752
1749750497.6500313,1.4638473815866568,0.8553209136664196
1749750497.6539376,1.4512974375990255,0.8675803387193183
1749750497.6578438,1.4438083345716513,0.8727285822307246
1749750497.66175,1.4209450852141996,0.8601409476920414
1749750497.6656563,1.455412395134156,0.8779863242173396
1749750497.6695626,1.5031782225098076,0.903795476993873
1749750497.6734688,1.5042693899416324,0.9047243292315867
1749750497.677375,1.5137527109122644,0.9153658682435205
1749750497.6812813,1.5308992498488865,0.9349195380191253
1749750497.6851876,1.5530698484444028,0.9595138457672264
1749750497.6890938,1.5765071684947634,0.9827951759218052
1749750497.706125,1.593808352021473,0.9959575609882968
1749750497.7100313,1.6164643082906198,1.0045883427589508
1749750497.7139375,1.6045867276886983,0.9863649685006017
1749750497.7178438,1.5911146293774268,0.9666459265608124
1749750497.72175,1.5816632922090628,0.9530666906013447
1749750497.7256563,1.5153808805275601,0.911353235742229
1749750497.7295625,1.4401172614448237,0.8702477524621578
1749750497.7334688,1.3927458650918003,0.8501124813878768
1749750497.737375,1.3914331085855394,0.8598566018185316
1749750497.7412813,1.4243581659878752,0.8899456098626809
1749750497.7451875,1.4313853337500506,0.9000206046736681
1749750497.7490938,1.4155717493363547,0.889793341491749
1749750497.751125,1.3637891361004246,0.851319139791536
1749750497.7550313,1.3076404023220227,0.8067318505605953
1749750497.7589376,1.3053637732900036,0.7942070976999986
1749750497.7628438,1.326096169982268,0.796012595823888
1749750497.76675,1.3726601479555756,0.8147335012561815
1749750497.7706563,1.4114290686654487,0.8308548683001958
1749750497.7745626,1.431892098579056,0.8383016704308491
1749750497.7784688,1.4877400317830547,0.867791218559269
1749750497.782375,1.5264925468386235,0.8873915490057948
1749750497.7862813,1.536366148438032,0.8890281998874606
1749750497.7901876,1.5536041619996914,0.8929058706910737
1749750497.7940938,1.5740090181661834,0.8966262512183056
1749750497.796125,1.5867192022853946,0.8951071484009844
1749750497.8000312,1.5752279341329574,0.8808594638620795
1749750497.8039374,1.6054645706167814,0.8922606499028366
1749750497.8078437,1.64218017491103,0.9104147588417593
1749750497.81175,1.5968969399000912,0.8865999073367351
1749750497.8156562,1.5540778292262867,0.8669168700577453
1749750497.8195624,1.5424670532682876,0.8660838133931029
1749750497.8234687,1.5304433366111765,0.8648488205626215
1749750497.827375,1.5226224241774768,0.8641248968943144
1749750497.8312812,1.512704002290948,0.8590602973713521
1749750497.8351874,1.5348096823880497,0.8684429478993679
1749750497.8390937,1.5478705904256576,0.8691705860503829
1749750497.840125,1.529673626425098,0.8500373029329201
1749750497.8440313,1.5373688915243908,0.8444406613069235
1749750497.8479376,1.5605087718997164,0.8474778049189976
1749750497.8518438,1.6002540843859874,0.8603179666752376
1749750497.85575,1.6341052420473292,0.8710085471810949
1749750497.8596563,1.6666575213349197,0.8819103141392758
1749750497.8635626,1.7297953847308138,0.909285351230645
1749750497.8674688,1.7307362946170983,0.9036498004183627
1749750497.871375,1.6918820095237426,0.8767546491182319
1749750497.8752813,1.6980028398984186,0.8727373289879702
1749750497.8791876,1.7169465406196236,0.8755368292737871
1749750497.8830938,1.7234013984563636,0.8736701930229128
1749750497.886125,1.7061017299712606,0.863046215804231
1749750497.8900313,1.7494731052657557,0.8874304327604445
1749750497.8939376,1.8065522634174693,0.9236234837081607
1749750497.8978438,1.7575819996461621,0.9094840706649547
1749750497.90175,1.721780880494764,0.9037412639918397
1749750497.9056563,1.7495377940154058,0.9310412593997143
1749750497.9095626,1.7684323713439656,0.9510181004691016
1749750497.9134688,1.7710743733100862,0.9571516544448793
1749750497.917375,1.779321261040204,0.9598799009021799
1749750497.9212813,1.822717955851853,0.9751693990327804
1749750497.9251876,1.8254224105003034,0.9638954752639022
1749750497.9290938,1.8067828974652453,0.9395452982081057
1749750497.930125,1.878446886469543,0.9625846654613115
1749750497.9340312,1.9576416950761932,0.9916737203520116
1749750497.9379375,2.0108715376938866,1.0117762878031185
1749750497.9418437,2.0680529462668287,1.0389438259506727
1749750497.94575,2.1315590101224458,1.073800819928396
1749750497.9496562,2.1897632884287344,1.1084740524782815
1749750497.9535625,2.174339427335368,1.105105012595186
1749750497.9574687,2.187411571712428,1.1126025160284854
1749750497.961375,2.246608431766013,1.1390634796724968
1749750497.9652812,2.2128054754880973,1.1154769742390593
1749750497.9691875,2.1555696281819894,1.0806070886894419
1749750497.9730937,2.1329209918145575,1.0666775051309045
1749750497.990125,2.1264151181057835,1.066414303052855
1749750497.9940312,2.1082112616254918,1.0665450936489282
1749750497.9979374,2.0924796958664134,1.0733131112303944
1749750498.0018437,2.1362191953048075,1.114184593424248
1749750498.00575,2.1026786279863403,1.1145334659410933
1749750498.0096562,2.0109391657824167,1.078319134201486
1749750498.0135624,2.0347258745845687,1.0948762709796416
1749750498.0174687,2.085512391472536,1.1152921229067712
1749750498.021375,2.1219324051539785,1.118413646110707
1749750498.0252812,2.171878678251325,1.122813675402116
1749750498.0291874,2.236110952753752,1.133290390435492
1749750498.0330937,2.2996001202260445,1.1462549466167247
1749750498.022125,2.331897915819616,1.1496315915539779
1749750498.0260313,2.473484439146502,1.213534401029727
1749750498.0299375,2.6420802868442417,1.2958540358587527
1749750498.0338438,2.695210364178508,1.3232089244114869
1749750498.03775,2.757014018508844,1.3516647773107096
1749750498.0416563,2.7869149977309196,1.3578668108223402
1749750498.0455625,2.780346018868564,1.3397288959219822
1749750498.0494688,2.789305970835852,1.3255838146024612
1749750498.053375,2.7667635640270754,1.2974472253079588
1749750498.0572813,2.781285494586278,1.2914053620011283
1749750498.0611875,2.8002959381500516,1.2939046996527996
1749750498.0650938,2.809851916363623,1.2982108077394696
1749750498.081125,2.840869216720206,1.3162462848409293
1749750498.0850313,2.867530266935696,1.331980962924896
1749750498.0889375,2.9086440924731582,1.3486453152203395
1749750498.0928438,2.8514569939995935,1.3087120071766136
1749750498.09675,2.792992137670146,1.2552223344238291
1749750498.1006563,2.9055038144849226,1.2658952650391406
1749750498.1045625,2.964676085491501,1.2445966477921873
1749750498.1084688,2.9778693355256816,1.2033689972524328
1749750498.112375,3.05221392584904,1.1913407453967728
1749750498.1162813,3.123625972755911,1.1850831008145446
1749750498.1201875,3.18730862617674,1.1844029555888476
1749750498.1240938,3.2236566053244187,1.1819162385760456
1749750498.126125,3.3316309615656365,1.211106466226321
1749750498.1300313,3.3843070489502654,1.2205766657355583
1749750498.1339376,3.302387086992026,1.1770863135909535
1749750498.1378438,3.3506781563175543,1.1727637182834887
1749750498.14175,3.408575097454876,1.165268587241508
1749750498.1456563,3.399893393295207,1.1341267420660197
1749750498.1495626,3.3454556448170694,1.0944371081903979
1749750498.1534688,3.191354654964556,1.03475984959329
1749750498.157375,3.099012797413617,1.009484399024094
1749750498.1612813,2.939919531570823,0.9747557890885141
1749750498.1651876,2.7047616524413325,0.9216327785518117
1749750498.1690938,2.5613226936167113,0.9014839647398981
1749750498.171125,2.4536027742871878,0.8922338761481562
1749750498.1750312,2.4005908085106062,0.8977316906044414
1749750498.1789374,2.3345007554603354,0.8893298527420274
1749750498.1828437,2.2930707303756392,0.8782144776030468
1749750498.18675,2.3277193652065664,0.8825877769091154
1749750498.1906562,2.282353397181748,0.844896652930844
1749750498.1945624,2.2622519805275454,0.8098147811684012
1749750498.1984687,2.2929539867009754,0.7901854197661853
1749750498.202375,2.326165781900227,0.7718644628122486
1749750498.2062812,2.4608672294815754,0.7904893659826998
1749750498.2101874,2.5285148379040296,0.7946629616006654
1749750498.2140937,2.5406212940763573,0.7913992006705117
1749750498.216125,2.5975260205696733,0.8104276604507498
1749750498.2200313,2.625322278845049,0.8268707759756256
1749750498.2239375,2.602386142249951,0.8326364443222973
1749750498.2278438,2.487644325832368,0.8100246300981024
1749750498.23175,2.427738554941547,0.8009623134446752
1749750498.2356563,2.4254850675845026,0.8025398319403653
1749750498.2395625,2.3636968699869954,0.7761175418368211
1749750498.2434688,2.41917761492322,0.783055166680562
1749750498.247375,2.5354428091851626,0.8065161785002409
1749750498.2512813,2.5688084521889984,0.8026367847046302
1749750498.2551875,2.5590495296011175,0.7863406136542664
1749750498.2590938,2.5305602914408154,0.7672353112840503
1749750498.262125,2.539280075974308,0.7633384241756406
1749750498.2660313,2.539803213140542,0.7605772845466084
1749750498.2699375,2.5562760440148633,0.7653370139801985
1749750498.2738438,2.645091918091346,0.7935519820200733
1749750498.27775,2.669167005670793,0.8029978356406802
1749750498.2816563,2.6497006040025277,0.7974285880978939
1749750498.2855625,2.620427482630806,0.7850845596815795
1749750498.2894688,2.576987350533589,0.7645820437355891
1749750498.293375,2.5850192707525474,0.7564726794262425
1749750498.2972813,2.5727877915564754,0.7408939560476745
1749750498.3011875,2.5640140985251225,0.7256915504001543
1749750498.3050938,2.594816499646747,0.7221767372695479
1749750498.306125,2.604849343717361,0.7150941480618929
1749750498.3100312,2.6140466330628866,0.7113493282496309
1749750498.3139374,2.5989704810915177,0.7048951483490311
1749750498.3178437,2.613117666272005,0.7109600725522988
1749750498.32175,2.6335094479800683,0.7241967414236203
1749750498.3256562,2.554620725824731,0.7147392047010832
1749750498.3295624,2.4911556243371358,0.7109998136798708
1749750498.3334687,2.4568383137707523,0.7135280146917393
1749750498.337375,2.4041506363276963,0.7076664501221134
1749750498.3412812,2.363407411015399,0.7021221211997959
1749750498.3451874,2.327936800987746,0.6942148793549621
1749750498.3490937,2.3441661101286853,0.6967092354281759
1749750498.351125,2.3706012429784145,0.6964322821722343
1749750498.3550313,2.404097065640314,0.6938312887372882
1749750498.3589375,2.494470655311199,0.7050565203374995
1749750498.3628438,2.5493702799045566,0.7052196892451404
1749750498.36675,2.604634107613692,0.7064426113320531
1749750498.3706563,2.6691055527537317,0.7138557808294842
1749750498.3745625,2.660847739926166,0.7094230439493874
1749750498.3784688,2.639117275583081,0.7098116724457848
1749750498.382375,2.6037904756292503,0.7133400813734398
1749750498.3862813,2.5514623642654763,0.7172284481528086
1749750498.3901875,2.4377539905914025,0.70768434132046
1749750498.3940938,2.2976278807103774,0.6903720530748684
1749750498.396125,2.2709455523231217,0.7026195423544203
1749750498.4000313,2.225103150399208,0.7030685185074341
1749750498.4039376,2.119508087588547,0.6793089206643712
1749750498.4078438,2.0647596665279018,0.6687500644003727
1749750498.41175,2.018579481857009,0.6589647420827824
1749750498.4156563,1.9485641899594606,0.6392888209346429
1749750498.4195626,1.8580538899211365,0.6120011405609163
1749750498.4234688,1.8161860499787679,0.601971069441907
1749750498.427375,1.8254888338981363,0.6116170695888263
1749750498.4312813,1.7536360260785238,0.5961141717954487
1749750498.4351876,1.6660133994837438,0.5752420078376569
1749750498.4390938,1.6433366384724457,0.5757344812285662
1749750498.456125,1.636114939225936,0.579948827240639
1749750498.4600313,1.6225704331407393,0.5790183025980511
1749750498.4639375,1.6040307291684648,0.5726300205561624
1749750498.4678438,1.641287142051145,0.5831373094199038
1749750498.47175,1.6307047104754615,0.5754905385043477
1749750498.4756563,1.5395416930179857,0.5405589687048103
1749750498.4795625,1.5733383828605692,0.5517792449411655
1749750498.4834688,1.655331552657989,0.5831661565810808
1749750498.487375,1.6614834424515208,0.5927349631330024
1749750498.4912813,1.6330355849355047,0.5953536869064578
1749750498.4951875,1.5864594608558258,0.5955727633712878
1749750498.4990938,1.5472085814554304,0.6003541643305622
1749750498.501125,1.5226840841435365,0.6100675289255725
1749750498.5050313,1.5602623829792834,0.6427918546899103
1749750498.5089376,1.6173431258850846,0.6808005760222906
1749750498.5128438,1.5992476679962928,0.6823422736795693
1749750498.51675,1.5650774501441471,0.6711301741798268
1749750498.5206563,1.5278451117332037,0.6533101985094198
1749750498.5245626,1.480337329368435,0.6283475637099021
1749750498.5284688,1.4638766458155286,0.6164818904366591
1749750498.532375,1.4493349418542731,0.6068280724866887
1749750498.5362813,1.4435353154163435,0.6029588207498824
1749750498.5401876,1.4491480272268848,0.6057366311152781
1749750498.5440938,1.45773281820564,0.611577083437815
1749750498.546125,1.4707881707010961,0.6209061595026407
1749750498.5500312,1.4573854791163714,0.6196930745271393
1749750498.5539374,1.4690768638103338,0.6285387854123509
1749750498.5578437,1.4872493968624203,0.638224990421358
1749750498.56175,1.459503485186021,0.6254348642259054
1749750498.5656562,1.4548133853822625,0.6196108724087226
1749750498.5695624,1.4502249319733662,0.6118223768949826
1749750498.5734687,1.425720910272469,0.5954135609751519
1749750498.577375,1.410405289124211,0.5846640966236348
1749750498.5812812,1.3854112725865537,0.5729663124794363
1749750498.5851874,1.360082839263529,0.5639421109540855
1749750498.5890937,1.3316918851279815,0.5560019739457883
1749750498.591125,1.3231119638058353,0.5581420608781745
1749750498.5950313,1.2987228969074687,0.5550389370517419
1749750498.5989375,1.225624227702674,0.5314561162576393
1749750498.6028438,1.2328932285575411,0.5414242476115368
1749750498.60675,1.2881635753476468,0.5702140290529558
1749750498.6106563,1.2838190244201433,0.5691883243723598
1749750498.6145625,1.2673394502730937,0.5594745067856891
1749750498.6184688,1.2633707545667,0.5533960137668332
1749750498.622375,1.259023287031736,0.5464227358706668
1749750498.6262813,1.2514504229504593,0.5383864065714814
1749750498.6301875,1.3084567092833668,0.559054917425852
1749750498.6340938,1.4420906401822997,0.6138195065871463
1749750498.635125,1.5142339595046648,0.6444310526946259
1749750498.6390312,1.5142844616351663,0.6459125102043861
1749750498.6429374,1.5131274449644994,0.6470955063383149
1749750498.6468437,1.5156408522667555,0.6488525521534677
1749750498.65075,1.5160815349180459,0.648016476018429
1749750498.6546562,1.5085087575253597,0.6418356849650809
1749750498.6585624,1.5316286466648432,0.64685479677488
1749750498.6624687,1.5661676959897797,0.6553985132079823
1749750498.666375,1.5390731588600475,0.6383006493769802
1749750498.6702812,1.4976046632354822,0.6167506963699467
1749750498.6741874,1.4877476992923653,0.6096603399000655
1749750498.6780937,1.4971152417575662,0.6113638444700759
1749750498.682125,1.511327122671002,0.6156333919331005
1749750498.6860313,1.5165000382719256,0.6165543889177281
1749750498.6899376,1.528574774591423,0.6202043817181062
1749750498.6938438,1.5022697855390357,0.6071608182120264
1749750498.69775,1.4434945662583754,0.5798408001533504
1749750498.7016563,1.4355451048389563,0.5728436803352603
1749750498.7055626,1.4389372122044446,0.5713502699231175
1749750498.7094688,1.4263772166931032,0.5653917735684452
1749750498.713375,1.422179880139553,0.5642708875545578
1749750498.7172813,1.422027636432641,0.5659019326524987
1749750498.7211876,1.4202375164794927,0.5680624766728498
1749750498.7250938,1.4120921860598918,0.568396716270449
1749750498.727125,1.4344911990893328,0.580855959920539
1749750498.7310312,1.4585768979968456,0.5923935829189294
1749750498.7349374,1.4480261602420823,0.587532677332702
1749750498.7388437,1.453192625313268,0.5873021350361561
1749750498.74275,1.4536627937097137,0.5844663626562101
1749750498.7466562,1.4388691723705003,0.5758455156570916
1749750498.7505624,1.4363968358768122,0.5731885878537304
1749750498.7544687,1.4334329020077985,0.5719861037912881
1749750498.758375,1.445240306125472,0.5785231588399822
1749750498.7622812,1.4578853790659247,0.5866083010088595
1749750498.7661874,1.469299751754491,0.5937507456368839
1749750498.7700937,1.4991247649048633,0.6058960806470244
1749750498.786125,1.5279825771919175,0.613896360088406
1749750498.7900312,1.5702104937906793,0.6226378030108134
1749750498.7939374,1.607498883624608,0.6245583199853223
1749750498.7978437,1.6444078874818733,0.6219029547388218
1749750498.80175,1.7131392312583602,0.6279006609642926
1749750498.8056562,1.7399201266776874,0.618283213002927
1749750498.8095624,1.7293727904234097,0.5988212726239664
1749750498.8134687,1.7529549720588045,0.5957941426725312
1749750498.817375,1.8136532501047065,0.6090385384362575
1749750498.8212812,1.8891335439733046,0.6297030720977345
1749750498.8251874,1.9401308992000776,0.6446279434399274
1749750498.8290937,1.9976050015207865,0.6631900114152878
1749750498.832125,1.9782962502425356,0.6556313677129157
1749750498.8360312,1.7865075648115292,0.5891085444553802
1749750498.8399374,1.6218649693302478,0.5311869892699755
1749750498.8438437,1.5810520502454217,0.5163837657971538
1749750498.84775,1.5439395065890835,0.506789190760447
1749750498.8516562,1.4931915702260992,0.4967925553278235
1749750498.8555624,1.454174602602682,0.4947983265958688
1749750498.8594687,1.4231958711584305,0.49990852966998983
1749750498.863375,1.3187974856794227,0.48234233079786604
1749750498.8672812,1.2175740026975674,0.46530939865236615
1749750498.8711874,1.2211930761145766,0.4861375561142179
1749750498.8750937,1.2120977309449086,0.49901843612051444
1749750498.876125,1.1708900289551394,0.4942853968580525
1749750498.8800313,1.1273102902938605,0.48419764127054804
1749750498.8839376,1.0842334488236032,0.47072645632473176
1749750498.8878438,1.060208758111621,0.4631165741696385
1749750498.89175,1.0340745922757555,0.45384076455265693
1749750498.8956563,1.0392340867260808,0.45914138080408395
1749750498.8995626,1.0549034846190462,0.4707569248399693
1749750498.9034688,1.044355961511443,0.47178161171708666
1749750498.907375,1.0745334128875688,0.49133332079445863
1749750498.9112813,1.122487691303221,0.5184559336136361
1749750498.9151876,1.1432042156741238,0.5314934876833473
1749750498.9190938,1.1535789604529985,0.5371136817094542
1749750498.921125,1.1639226401064402,0.5395489258264617
1749750498.9250312,1.1711132373025093,0.538222393943643
1749750498.9289374,1.1589537028436285,0.5279763267741854
1749750498.9328437,1.183540215425238,0.5368793436625708
1749750498.93675,1.223372815108865,0.5566983781714625
1749750498.9406562,1.1976160056839895,0.5513504208472167
1749750498.9445624,1.1925054911381185,0.560387248543647
1749750498.9484687,1.2187998931944168,0.5890687041984088
1749750498.952375,1.1957365690674808,0.5969325262116998
1749750498.9562812,1.1421989324063222,0.5887510554188885
1749750498.9601874,1.0817838605911727,0.5735564123051977
1749750498.9640937,1.0283003349841668,0.5584399023099426
1749750498.966125,0.9807329662076067,0.5437810525020425
1749750498.9700313,0.9386931706493684,0.5304600777867068
1749750498.9739375,0.9064469702818696,0.5218176127709605
1749750498.9778438,0.864760662802536,0.5073609856514388
1749750498.98175,0.8333362030442546,0.49905953954645466
1749750498.9856563,0.8111282269332662,0.4965963892831668
1749750498.9895625,0.7803029099561302,0.4885509029215585
1749750498.9934688,0.7628265628024379,0.4875685397519176
1749750498.997375,0.7503897847087971,0.48763493539333064
1749750499.0012813,0.7423429062178051,0.4879701420355621
1749750499.0051875,0.7418735464259841,0.49083516344197653
1749750499.0090938,0.7334318704245594,0.4865067809623513
1749750499.012125,0.7304338474083373,0.4847331639097898
1749750499.0160313,0.7224298625171204,0.47964605228000934
1749750499.0199375,0.7057650051357035,0.4698055114044935
1749750499.0238438,0.7014366044527067,0.4697282650277068
1749750499.02775,0.7011558565979343,0.47404169846941996
1749750499.0316563,0.7046976340302644,0.48239825563349853
1749750499.0355625,0.7034293597135813,0.48853326582809525
1749750499.0394688,0.6949647044817755,0.4898838538000753
1749750499.043375,0.6814966502295439,0.4867810720828297
1749750499.0472813,0.6543599012480451,0.4722686976035522
1749750499.0511875,0.6463730416156007,0.4701882061030983
1749750499.0550938,0.6425057728183982,0.47070124221395315
1749750499.056125,0.6083558637200825,0.44919653479346877
1749750499.0600312,0.5775328258146469,0.4304908258220041
1749750499.0639374,0.5609946115033482,0.423040380743901
1749750499.0678437,0.5460136100516093,0.4174315682862301
1749750499.07175,0.5335267799071877,0.4140592627336883
1749750499.0756562,0.5319466416349827,0.41886082999640495
1749750499.0795624,0.5413340514237377,0.43132292712720244
1749750499.0834687,0.5353041319631726,0.4296804788391375
1749750499.087375,0.5232571056534312,0.4208242367274284
1749750499.0912812,0.5200416455946237,0.4168303966386287
1749750499.0951874,0.5059572211704478,0.4027111323694302
1749750499.0990937,0.48991251075347153,0.3868371803727898
1749750499.101125,0.4850468004424243,0.38046065679493085
1749750499.1050313,0.4942411661355392,0.38621441668987144
1749750499.1089375,0.5164426738063518,0.4035027203913676
1749750499.1128438,0.5318386273256759,0.41698866091868203
1749750499.11675,0.5310750333895213,0.4189286182365119
1749750499.1206563,0.5126744093394195,0.40698053274138024
1749750499.1245625,0.49829255752690266,0.39703450963377057
1749750499.1284688,0.49747018090737777,0.395994215055101
1749750499.132375,0.4830006759853781,0.3821467969938844
1749750499.1362813,0.4818457714976185,0.3773985879237456
1749750499.1401875,0.5088403563577448,0.39382794686676065
1749750499.1440938,0.5224674369848324,0.39991431560363533
1749750499.146125,0.5207671139839162,0.3953007810791367
1749750499.1500313,0.5182643124960109,0.39146675129145714
1749750499.1539376,0.5160658291686098,0.38912845127593626
1749750499.1578438,0.5108784171841179,0.38550517004551393
1749750499.16175,0.5106114865189317,0.38609979266176325
1749750499.1656563,0.5245153883430541,0.39726786208216824
1749750499.1695626,0.5312236892373818,0.40203594344706495
1749750499.1734688,0.53152556006788,0.40055850021959166
1749750499.177375,0.5363696839908688,0.4012092768699347
1749750499.1812813,0.5361568592073258,0.3972545417274741
1749750499.1851876,0.5415524979911531,0.3972191615144416
1749750499.1890938,0.5459101689993324,0.39668696053638974
1749750499.206125,0.5405900234683749,0.38995061642644974
1749750499.2100313,0.5414844035380432,0.3887996823062138
1749750499.2139375,0.5433525329079876,0.38935510338927365
1749750499.2178438,0.5438201315464014,0.3896376707496057
1749750499.22175,0.5432946256742369,0.3895742599029602
1749750499.2256563,0.5428345149607622,0.3895674481075737
1749750499.2295625,0.5465246981905281,0.3922177024553421
1749750499.2334688,0.5441403686751407,0.38997476924631747
1749750499.237375,0.5450958656683429,0.3895441231192608
1749750499.2412813,0.5505060134840345,0.39182498285881984
1749750499.2451875,0.5555606617839063,0.39351215121931726
1749750499.2490938,0.5712645468338283,0.40238979710891687
1749750499.252125,0.5777395481769454,0.40435885094281254
1749750499.2560313,0.5770872617996008,0.40085897409328247
1749750499.2599375,0.5924001328590417,0.407826442956176
